City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Eureka,US,2021-09-27 01:22:00,40.8021,-124.1637,68.67,75,65,3.09,broken clouds
456,Dataganj,IN,2021-09-27 01:22:00,28.0333,79.4,75.6,81,8,4.52,clear sky
457,Sao Joao Da Barra,BR,2021-09-27 01:22:01,-21.6403,-41.0511,73.0,81,100,19.98,overcast clouds
458,Yagodnoye,RU,2021-09-27 01:22:02,62.55,149.6667,31.12,74,75,2.35,broken clouds
459,Villazon,BO,2021-09-27 01:22:02,-22.0866,-65.5942,53.55,39,0,9.8,clear sky
460,Araouane,ML,2021-09-27 01:22:02,18.9048,-3.5265,91.35,8,1,8.08,clear sky
461,Strezhevoy,RU,2021-09-27 01:22:03,60.7333,77.5889,28.38,93,0,6.53,clear sky
462,Kerema,PG,2021-09-27 01:22:03,-7.9631,145.7785,82.9,78,40,8.03,scattered clouds
463,Svolvaer,NO,2021-09-27 01:22:03,68.2342,14.5683,55.49,94,98,8.01,overcast clouds
464,Aksarka,RU,2021-09-27 01:22:04,66.5606,67.7975,29.28,87,15,7.61,few clouds
465,Liepaja,LV,2021-09-27 01:22:04,56.5419,21.0367,42.78,93,100,4.61,overcast clouds
466,Gorontalo,ID,2021-09-27 01:22:05,0.5412,123.0595,85.03,66,100,4.32,moderate rain
467,Balkhash,KZ,2021-09-27 01:22:05,46.844,74.9804,45.21,36,40,24.61,scattered clouds
468,Hare Bay,CA,2021-09-27 01:22:06,48.8499,-54.0148,54.75,94,91,4.88,overcast clouds
469,Delvada,IN,2021-09-27 01:22:06,20.7667,71.0333,78.1,88,99,6.69,overcast clouds
470,Porbandar,IN,2021-09-27 01:22:00,21.6422,69.6093,80.17,86,97,5.82,overcast clouds
471,Mayumba,GA,2021-09-27 01:22:07,-3.432,10.6554,75.24,89,100,2.24,overcast clouds
472,Upata,VE,2021-09-27 01:22:07,8.0086,-62.3989,73.35,85,54,3.09,broken clouds
473,Puerto Concordia,CO,2021-09-27 01:22:07,2.6221,-72.7572,75.63,77,42,1.79,scattered clouds
474,Sept-Iles,CA,2021-09-27 01:22:08,50.2001,-66.3821,56.25,97,90,14.0,mist
475,Sungaipenuh,ID,2021-09-27 01:22:08,-2.0833,101.3833,69.8,87,100,0.51,overcast clouds
476,Bondoukou,CI,2021-09-27 01:22:08,8.0333,-2.8,69.46,97,100,4.38,overcast clouds
477,Toora-Khem,RU,2021-09-27 01:18:41,52.4675,96.11,28.47,89,100,7.0,snow
478,Santarem,BR,2021-09-27 01:22:09,-2.4431,-54.7083,78.93,89,0,4.61,clear sky
479,Zhigalovo,RU,2021-09-27 01:22:09,54.8097,105.1578,36.3,57,99,2.93,overcast clouds
480,Nador,MA,2021-09-27 01:22:01,35.174,-2.9287,64.65,88,0,0.0,clear sky
481,Maniitsoq,GL,2021-09-27 01:18:08,65.4167,-52.9,32.16,52,0,5.91,clear sky
482,Port Hedland,AU,2021-09-27 01:22:10,-20.3167,118.5667,84.25,24,81,11.5,broken clouds
483,Dingle,PH,2021-09-27 01:22:11,10.9995,122.6711,83.32,81,95,6.98,overcast clouds
484,Sisimiut,GL,2021-09-27 01:22:11,66.9395,-53.6735,26.13,51,0,7.2,clear sky
485,Bonfim,BR,2021-09-27 01:22:11,3.0833,-59.95,80.78,67,6,4.18,clear sky
486,Aykhal,RU,2021-09-27 01:22:12,66.0,111.5,28.89,89,100,16.91,overcast clouds
487,Okhotsk,RU,2021-09-27 01:22:12,59.3833,143.3,48.92,49,51,4.59,broken clouds
488,Itaberai,BR,2021-09-27 01:22:12,-16.0203,-49.8103,74.1,56,99,0.65,overcast clouds
489,Parintins,BR,2021-09-27 01:22:13,-2.6283,-56.7358,75.67,86,56,3.29,broken clouds
490,Rio Grande,BR,2021-09-27 01:22:13,-32.035,-52.0986,60.94,93,0,8.19,clear sky
491,Chegdomyn,RU,2021-09-27 01:22:14,51.1167,133.0167,59.5,60,100,6.55,overcast clouds
492,Henderson,US,2021-09-27 01:22:14,36.0397,-114.9819,94.44,26,1,16.11,clear sky
493,Charagua,BO,2021-09-27 01:22:14,-19.8,-63.2167,80.76,37,0,5.75,clear sky
494,Abha,SA,2021-09-27 01:22:15,18.2164,42.5053,62.85,29,0,0.0,clear sky
495,Robertson,US,2021-09-27 01:18:01,36.5167,-86.8667,68.11,90,90,0.0,overcast clouds
496,Buchanan,LR,2021-09-27 01:22:15,5.8808,-10.0467,74.59,95,100,3.02,heavy intensity rain
497,Mikuni,JP,2021-09-27 01:22:16,36.2171,136.1519,76.91,72,3,1.81,clear sky
498,Kaeo,NZ,2021-09-27 01:22:16,-35.1,173.7833,53.56,84,100,4.14,light rain
499,Ust-Maya,RU,2021-09-27 01:22:16,60.4167,134.5333,41.2,66,94,6.78,overcast clouds
500,Lebu,CL,2021-09-27 01:22:17,-37.6167,-73.65,48.7,73,5,20.54,clear sky
501,Ndele,CF,2021-09-27 01:22:17,8.4109,20.6473,68.94,94,100,1.1,light rain
502,Monroe,US,2021-09-27 01:22:17,43.1501,-77.6831,62.11,78,75,8.05,broken clouds
503,Capitan Bado,PY,2021-09-27 01:22:18,-23.2667,-55.5333,77.4,42,0,7.56,clear sky
504,Jatai,BR,2021-09-27 01:22:18,-17.8814,-51.7144,74.84,53,86,2.24,overcast clouds
505,Beyneu,KZ,2021-09-27 01:22:19,45.3167,55.2,58.69,63,100,18.99,overcast clouds
506,Richards Bay,ZA,2021-09-27 01:22:19,-28.783,32.0377,63.39,92,12,5.7,few clouds
507,Huarmey,PE,2021-09-27 01:22:19,-10.0681,-78.1522,63.32,86,33,5.86,scattered clouds
508,Airai,TL,2021-09-27 01:22:20,-8.9266,125.4092,76.01,33,99,2.59,overcast clouds
509,Sidi Ali,DZ,2021-09-27 01:22:20,36.0998,0.4206,69.57,71,13,2.04,few clouds
510,Batticaloa,LK,2021-09-27 01:22:20,7.7102,81.6924,80.42,75,100,8.25,overcast clouds
511,Billings,US,2021-09-27 01:20:43,45.7833,-108.5007,82.17,23,20,0.0,few clouds
512,Dicabisagan,PH,2021-09-27 01:22:21,17.0818,122.4157,86.23,69,11,7.05,few clouds
513,Saint-Augustin,CA,2021-09-27 01:22:21,51.226,-58.6502,56.16,98,100,5.57,overcast clouds
514,Kultuk,RU,2021-09-27 01:22:22,51.7208,103.6956,39.18,96,100,2.35,overcast clouds
515,Montepuez,MZ,2021-09-27 01:22:22,-13.1256,38.9997,65.55,84,5,0.74,clear sky
516,Glens Falls,US,2021-09-27 01:22:22,43.3095,-73.644,57.27,82,90,1.01,overcast clouds
517,Dabakala,CI,2021-09-27 01:22:23,8.3667,-4.4333,69.33,97,100,4.36,overcast clouds
518,Moree,AU,2021-09-27 01:22:23,-29.4667,149.85,71.62,40,54,17.27,broken clouds
519,Jumla,NP,2021-09-27 01:22:24,29.2747,82.1838,58.21,86,51,2.86,broken clouds
520,Dhidhdhoo,MV,2021-09-27 01:22:24,6.8833,73.1,77.68,82,100,28.01,overcast clouds
521,Charters Towers,AU,2021-09-27 01:22:24,-20.1,146.2667,82.89,32,1,11.59,clear sky
522,Port Moresby,PG,2021-09-27 01:22:25,-9.4431,147.1797,87.22,66,40,11.5,haze
523,Santiago Del Estero,AR,2021-09-27 01:20:08,-27.7951,-64.2615,75.81,23,0,8.57,clear sky
524,Orumiyeh,IR,2021-09-27 01:22:25,37.5527,45.0761,44.15,61,0,6.91,clear sky
525,Hambantota,LK,2021-09-27 01:22:26,6.1241,81.1185,78.19,82,100,28.12,overcast clouds
526,Camara De Lobos,PT,2021-09-27 01:22:26,32.6333,-16.9667,70.72,78,20,10.0,few clouds
527,Bitkine,TD,2021-09-27 01:22:26,11.9801,18.2138,77.2,66,100,5.48,overcast clouds
528,Palmer,US,2021-09-27 01:22:27,42.1584,-72.3287,57.85,79,1,0.0,clear sky
529,Kaliua,TZ,2021-09-27 01:22:27,-5.0606,31.7936,74.39,40,90,2.8,overcast clouds
530,Khandbari,NP,2021-09-27 01:22:27,27.3747,87.2039,72.21,79,55,3.04,broken clouds
531,Prince Rupert,CA,2021-09-27 01:22:28,54.3161,-130.3201,51.89,93,90,0.0,moderate rain
532,Mount Isa,AU,2021-09-27 01:22:28,-20.7333,139.5,91.17,11,5,9.22,clear sky
533,Beian,NO,2021-09-27 01:22:28,63.6559,9.5683,57.29,62,0,18.41,clear sky
534,Port Victoria,KE,2021-09-27 01:20:12,0.0939,33.9756,67.05,80,7,4.9,clear sky
535,Danielskuil,ZA,2021-09-27 01:22:29,-28.1887,23.5395,66.99,8,0,7.25,clear sky
536,Ratnagiri,IN,2021-09-27 01:22:29,16.9833,73.3,76.39,89,52,2.24,broken clouds
537,Baruun-Urt,MN,2021-09-27 01:22:30,46.6806,113.2792,49.53,41,0,9.89,clear sky
538,Acarau,BR,2021-09-27 01:22:30,-2.8856,-40.12,79.07,83,15,18.59,few clouds
539,Zhangye,CN,2021-09-27 01:22:30,38.9342,100.4517,65.84,33,93,3.65,overcast clouds
540,Brae,GB,2021-09-27 01:22:31,60.3964,-1.353,55.31,96,100,15.93,overcast clouds
541,Krasnoselkup,RU,2021-09-27 01:22:31,65.7,82.4667,33.31,90,66,8.16,broken clouds
542,Ronnede,DK,2021-09-27 01:22:31,55.2571,12.0212,61.39,85,100,14.88,overcast clouds
543,North Bend,US,2021-09-27 01:22:32,43.4065,-124.2243,77.94,68,75,12.66,broken clouds
544,Mana,GF,2021-09-27 01:22:32,5.6592,-53.7767,81.45,80,5,12.1,clear sky
545,Santa Marta,CO,2021-09-27 01:21:29,11.2408,-74.199,84.97,80,40,4.0,scattered clouds
546,Zeya,RU,2021-09-27 01:22:32,53.75,127.2667,53.71,98,100,10.09,light rain
547,Kropotkin,RU,2021-09-27 01:22:33,45.4375,40.5756,58.55,84,94,10.2,overcast clouds
548,Vila Velha,BR,2021-09-27 01:22:33,-20.3297,-40.2925,73.35,78,40,8.05,scattered clouds
549,El Dorado,US,2021-09-27 01:22:34,38.7666,-120.5177,79.38,36,4,4.41,clear sky
550,Salamiyah,SY,2021-09-27 01:22:34,35.0113,37.0532,67.62,34,26,1.43,scattered clouds
551,Dubbo,AU,2021-09-27 01:20:32,-32.25,148.6167,64.53,45,19,10.36,few clouds
552,Tacuati,PY,2021-09-27 01:22:35,-23.45,-56.5833,80.65,40,2,3.36,clear sky
553,Almaznyy,RU,2021-09-27 01:22:35,48.0448,40.045,46.54,82,21,13.6,light rain
554,Ostersund,SE,2021-09-27 01:22:35,63.1792,14.6357,52.25,66,99,13.8,overcast clouds
555,Chicama,PE,2021-09-27 01:22:36,-7.8447,-79.1469,59.54,82,49,4.65,scattered clouds
556,Bambui,BR,2021-09-27 01:22:36,-20.0064,-45.9769,66.56,79,98,4.0,overcast clouds
557,Taklisah,TN,2021-09-27 01:22:36,36.7833,10.6333,77.74,82,17,5.14,few clouds
558,Dolores,AR,2021-09-27 01:22:37,-36.3132,-57.6792,51.51,71,100,12.93,overcast clouds
559,Jizan,SA,2021-09-27 01:22:37,17.3333,42.6667,85.14,72,0,1.99,clear sky
560,Comodoro Rivadavia,AR,2021-09-27 01:18:08,-45.8667,-67.5,40.86,52,0,1.14,clear sky
561,Nanma,CN,2021-09-27 01:22:38,36.1817,118.1583,65.98,96,100,3.83,overcast clouds
562,Ewa Beach,US,2021-09-27 01:22:17,21.3156,-158.0072,89.55,56,20,12.66,few clouds
563,Chuncheng,CN,2021-09-27 01:22:38,22.1731,111.7886,84.02,78,7,0.6,clear sky
564,Lucapa,AO,2021-09-27 01:22:38,-8.4192,20.7447,68.45,69,100,3.02,overcast clouds
565,Sao Jose Da Coroa Grande,BR,2021-09-27 01:22:39,-8.8978,-35.1478,76.12,84,20,14.52,few clouds
566,Carutapera,BR,2021-09-27 01:22:39,-1.195,-46.02,78.39,81,52,8.34,broken clouds
567,Galle,LK,2021-09-27 01:22:40,6.0367,80.217,77.49,89,100,20.58,overcast clouds
568,Samarai,PG,2021-09-27 01:22:40,-10.6167,150.6667,79.63,85,50,12.82,scattered clouds
569,Grand-Lahou,CI,2021-09-27 01:22:40,5.1367,-5.0242,73.6,96,100,6.98,light rain
570,Hvide Sande,DK,2021-09-27 01:22:41,56.0045,8.1294,61.09,94,100,11.21,overcast clouds
571,Port Blair,IN,2021-09-27 01:22:41,11.6667,92.75,80.53,84,100,12.44,overcast clouds
572,Lagoa,PT,2021-09-27 01:22:42,39.05,-27.9833,66.7,67,46,20.69,scattered clouds
573,Kazachinskoye,RU,2021-09-27 01:22:42,57.6953,93.2761,36.84,89,100,4.12,overcast clouds
574,Lorengau,PG,2021-09-27 01:22:42,-2.0226,147.2712,83.19,76,99,8.99,overcast clouds
575,Bitlis,TR,2021-09-27 01:22:43,38.5,42.25,47.53,50,0,5.5,clear sky
576,Seybaplaya,MX,2021-09-27 01:22:43,19.65,-90.6667,81.9,75,90,9.66,overcast clouds
577,Waingapu,ID,2021-09-27 01:22:43,-9.6567,120.2641,83.71,59,100,6.98,overcast clouds
578,Oranjemund,NA,2021-09-27 01:18:40,-28.55,16.4333,56.84,96,89,8.14,overcast clouds
579,Progreso,MX,2021-09-27 01:22:44,21.2833,-89.6667,75.31,79,9,12.8,clear sky
580,Pandan,PH,2021-09-27 01:22:44,14.0453,124.1694,83.23,81,100,4.34,overcast clouds
581,Cartagena,CO,2021-09-27 01:19:50,10.3997,-75.5144,83.82,89,20,6.91,few clouds
582,Grand Gaube,MU,2021-09-27 01:22:45,-20.0064,57.6608,68.4,89,52,7.0,light rain
583,Alta Floresta,BR,2021-09-27 01:21:57,-9.8756,-56.0861,71.67,88,15,3.29,few clouds
584,Salina,US,2021-09-27 01:22:45,38.8403,-97.6114,82.85,24,1,12.66,clear sky
585,Portobelo,PA,2021-09-27 01:22:46,9.55,-79.65,80.04,86,100,1.99,overcast clouds
586,Moses Lake,US,2021-09-27 01:22:46,47.1301,-119.2781,80.96,18,1,9.22,clear sky
587,Ojinaga,MX,2021-09-27 01:22:46,29.5667,-104.4167,91.42,25,75,5.75,broken clouds
588,Khoy,IR,2021-09-27 01:22:47,38.5504,44.9535,52.05,41,0,0.63,clear sky
589,Altay,CN,2021-09-27 01:22:47,47.8667,88.1167,40.66,36,26,1.52,scattered clouds
590,Los Reyes,MX,2021-09-27 01:22:48,19.35,-98.9667,67.91,55,90,8.05,light rain
591,Chara,RU,2021-09-27 01:22:48,56.9064,118.2631,37.63,98,100,2.21,moderate rain
592,Pachino,IT,2021-09-27 01:22:48,36.7186,15.0907,73.6,74,100,11.41,overcast clouds
593,Ler,SS,2021-09-27 01:22:49,8.3018,30.1418,70.41,93,100,0.92,overcast clouds
594,Chimbote,PE,2021-09-27 01:22:49,-9.0853,-78.5783,63.21,87,56,6.46,broken clouds
595,Atocha,BO,2021-09-27 01:22:49,-20.9333,-66.2333,51.08,43,0,8.08,clear sky
596,Grand Forks,US,2021-09-27 01:22:51,47.9417,-97.4337,64.33,60,1,8.05,clear sky
597,Morondava,MG,2021-09-27 01:22:51,-20.2833,44.2833,73.58,83,3,8.55,clear sky
598,Codrington,AU,2021-09-27 01:22:52,-38.2667,141.9667,61.14,58,11,12.01,few clouds
599,Sorong,ID,2021-09-27 01:22:52,-0.8833,131.25,83.01,73,32,3.0,scattered clouds
600,Trincomalee,LK,2021-09-27 01:22:53,8.5711,81.2335,80.02,81,100,23.33,overcast clouds
601,Margate,GB,2021-09-27 01:22:53,51.3813,1.3862,64.11,98,67,12.08,broken clouds
602,Parabel,RU,2021-09-27 01:22:53,58.6978,81.4825,35.6,93,100,7.72,overcast clouds
603,Artvin,TR,2021-09-27 01:22:54,41.1667,41.8333,47.48,74,0,1.81,clear sky
604,Hualmay,PE,2021-09-27 01:22:54,-11.0964,-77.6139,62.29,85,27,7.07,scattered clouds
605,Santa Isabel,BR,2021-09-27 01:22:54,-23.3156,-46.2214,71.65,81,87,1.72,overcast clouds
606,Phangnga,TH,2021-09-27 01:22:55,8.4509,98.5298,78.91,87,100,0.76,overcast clouds
607,Talara,PE,2021-09-27 01:22:55,-4.5772,-81.2719,65.23,88,51,12.21,broken clouds
608,Middelburg,ZA,2021-09-27 01:22:56,-25.7751,29.4648,59.97,38,5,3.76,clear sky
609,Faya,SA,2021-09-27 01:18:32,18.3851,42.4509,63.12,24,4,3.62,clear sky
610,Suhbaatar,MN,2021-09-27 01:22:56,50.2314,106.2078,41.0,63,100,2.55,overcast clouds
611,Rach Gia,VN,2021-09-27 01:22:56,10.0167,105.0833,82.35,83,61,7.58,broken clouds
612,Road Town,VG,2021-09-27 01:22:57,18.4167,-64.6167,83.19,75,8,10.78,clear sky
613,Talcahuano,CL,2021-09-27 01:22:57,-36.7167,-73.1167,49.68,71,0,12.66,clear sky
614,Innisfail,AU,2021-09-27 01:22:57,-17.5333,146.0333,88.88,56,7,8.32,clear sky
615,Arzakan,AM,2021-09-27 01:22:58,40.45,44.6065,38.98,52,0,0.56,clear sky
616,Caravelas,BR,2021-09-27 01:22:12,-17.7125,-39.2481,73.0,77,100,8.16,overcast clouds
617,Tsotilion,GR,2021-09-27 01:22:58,40.2667,21.3167,57.02,35,0,2.86,clear sky
618,Rundu,NA,2021-09-27 01:22:59,-17.9333,19.7667,63.82,17,0,3.56,clear sky
619,Guarenas,VE,2021-09-27 01:22:59,10.4674,-66.6066,80.55,91,21,1.88,few clouds
620,Tsabong,BW,2021-09-27 01:18:39,-26.0217,22.401,71.64,18,0,11.36,clear sky
621,Los Llanos De Aridane,ES,2021-09-27 01:23:00,28.6585,-17.9182,71.13,50,20,9.22,few clouds
622,Caconda,AO,2021-09-27 01:23:00,-13.7333,15.0667,58.95,66,5,3.71,clear sky
623,Vryburg,ZA,2021-09-27 01:23:00,-26.9566,24.7284,63.1,28,4,4.63,clear sky
624,Somerton,US,2021-09-27 01:23:01,32.5964,-114.7097,94.71,38,1,12.66,clear sky
625,Turkistan,KZ,2021-09-27 01:23:01,43.0,68.0,59.02,61,24,18.28,few clouds
626,Verkhniy Kurkuzhin,RU,2021-09-27 01:23:02,43.6956,43.2747,51.46,58,8,7.65,clear sky
627,Yaan,NG,2021-09-27 01:23:02,7.3833,8.5667,70.75,97,74,4.79,broken clouds
628,Burnie,AU,2021-09-27 01:23:02,-41.0667,145.9167,51.19,69,98,4.23,overcast clouds
629,Mayo,US,2021-09-27 01:23:03,38.8876,-76.5119,66.94,75,1,3.44,clear sky
630,Laguna,US,2021-09-27 01:19:13,38.421,-121.4238,84.24,52,1,5.99,clear sky
631,Qaqortoq,GL,2021-09-27 01:23:03,60.7167,-46.0333,32.5,56,1,4.7,clear sky
632,Fairbanks,US,2021-09-27 01:18:40,64.8378,-147.7164,36.61,73,75,3.44,broken clouds
633,Marathon,US,2021-09-27 01:23:04,44.9,-89.7668,64.18,86,1,4.61,clear sky
634,Moyale,KE,2021-09-27 01:23:04,3.5167,39.0584,67.21,61,36,9.78,scattered clouds
635,Tabas,IR,2021-09-27 01:23:05,33.5959,56.9244,72.7,41,0,2.68,clear sky
636,Milkovo,RU,2021-09-27 01:23:05,54.7167,158.6167,50.76,60,100,1.32,overcast clouds
637,Leeton,AU,2021-09-27 01:23:06,-34.5667,146.4,66.88,39,86,11.39,overcast clouds
638,Rocha,UY,2021-09-27 01:23:06,-34.4833,-54.3333,54.61,94,7,3.76,clear sky
639,Harlingen,US,2021-09-27 01:23:06,26.1906,-97.6961,84.34,83,1,10.36,clear sky
640,Medea,DZ,2021-09-27 01:23:07,36.2642,2.7539,61.25,79,8,0.74,clear sky
641,Aloleng,PH,2021-09-27 01:23:07,16.1307,119.7824,84.06,72,86,4.7,overcast clouds
642,Nishihara,JP,2021-09-27 01:23:08,26.1842,127.7558,87.85,74,40,9.22,scattered clouds
643,Port Arthur,CN,2021-09-27 01:22:35,38.8,121.2667,66.42,91,100,14.2,light rain
644,Nemuro,JP,2021-09-27 01:23:08,43.3236,145.575,64.83,76,0,12.46,clear sky
645,Cartaya,ES,2021-09-27 01:23:08,37.2811,-7.1507,67.17,63,100,12.59,overcast clouds
646,Bandarbeyla,SO,2021-09-27 01:23:09,9.4942,50.8122,79.07,74,7,17.11,clear sky
647,Gliwice,PL,2021-09-27 01:23:09,50.2976,18.6766,59.41,94,17,1.99,few clouds
648,Ordynskoye,RU,2021-09-27 01:23:09,54.3656,81.8994,36.37,96,100,7.67,overcast clouds
649,Atambua,ID,2021-09-27 01:23:10,-9.1061,124.8925,84.51,45,77,1.99,broken clouds
650,Bosaso,SO,2021-09-27 01:23:10,11.2842,49.1816,86.49,53,16,0.85,few clouds
651,Sao Joao,BR,2021-09-27 01:23:11,-8.8756,-36.3667,66.31,91,99,12.44,overcast clouds
652,Goundi,TD,2021-09-27 01:23:11,9.3627,17.366,71.83,92,100,3.89,overcast clouds
653,Verkhoyansk,RU,2021-09-27 01:23:11,67.5447,133.385,37.69,74,91,3.85,overcast clouds
654,Bokoro,TD,2021-09-27 01:23:12,12.3807,17.0568,79.63,62,100,9.01,overcast clouds
655,Xinmin,CN,2021-09-27 01:23:12,41.9908,122.8253,66.29,97,100,9.04,overcast clouds
656,Genhe,CN,2021-09-27 01:23:13,50.7833,121.5167,42.76,75,6,12.28,clear sky
657,Rosario,AR,2021-09-27 01:23:13,-32.9468,-60.6393,67.91,69,0,1.01,clear sky
658,Mananjary,MG,2021-09-27 01:23:13,-21.2167,48.3333,66.99,86,69,2.08,light rain
659,Tambopata,PE,2021-09-27 01:23:14,-12.7333,-69.1833,84.72,47,93,3.15,overcast clouds
660,Umm Kaddadah,SD,2021-09-27 01:23:14,13.6017,26.6876,81.05,56,13,4.07,few clouds
661,Araguaina,BR,2021-09-27 01:23:15,-7.1911,-48.2072,84.87,40,2,5.1,clear sky
662,Mehriz,IR,2021-09-27 01:23:15,31.5917,54.4318,66.7,37,0,5.48,clear sky
663,Itinga,BR,2021-09-27 01:23:15,-16.6131,-41.7653,74.98,63,95,6.06,overcast clouds
664,San Carlos De Bariloche,AR,2021-09-27 01:19:52,-41.1456,-71.3082,35.35,64,0,3.44,clear sky
665,Sembakung,ID,2021-09-27 01:23:16,3.8167,117.25,82.33,84,29,2.06,scattered clouds
666,Pevek,RU,2021-09-27 01:23:16,69.7008,170.3133,31.51,89,100,24.25,light snow
667,Gat,IL,2021-09-27 01:20:05,31.61,34.7642,76.91,100,0,4.14,clear sky
668,Shimoda,JP,2021-09-27 01:23:17,34.6667,138.95,71.96,67,12,19.77,few clouds
669,Sahuaripa,MX,2021-09-27 01:23:17,29.05,-109.2333,81.9,47,0,6.38,clear sky
670,Belgrade,RS,2021-09-27 01:23:18,44.804,20.4651,62.65,72,0,3.44,clear sky
671,Dillon,US,2021-09-27 01:23:18,34.4166,-79.3712,68.81,46,0,5.35,clear sky
672,Umarkot,PK,2021-09-27 01:23:18,25.3616,69.7362,84.76,71,0,8.41,clear sky
673,Pacific Grove,US,2021-09-27 01:23:19,36.6177,-121.9166,71.62,82,75,5.01,broken clouds
674,Antofagasta,CL,2021-09-27 01:23:19,-23.65,-70.4,58.28,81,38,1.43,scattered clouds
675,Igrim,RU,2021-09-27 01:23:20,63.1906,64.4162,30.38,87,20,4.25,few clouds
676,Limbe,CM,2021-09-27 01:23:20,4.0242,9.2149,74.44,88,99,6.73,overcast clouds
677,Tapejara,BR,2021-09-27 01:23:20,-28.0681,-52.0139,58.1,74,0,4.05,clear sky
678,Sura,RU,2021-09-27 01:22:56,53.8879,45.7419,48.9,95,100,11.63,overcast clouds
679,Zhigansk,RU,2021-09-27 01:23:21,66.7697,123.3711,36.27,74,87,22.84,overcast clouds
680,Shizuishan,CN,2021-09-27 01:23:21,39.2333,106.7694,65.41,46,100,10.25,overcast clouds
681,Vao,NC,2021-09-27 01:23:22,-22.6667,167.4833,68.36,63,19,4.74,few clouds
682,Temiscaming,CA,2021-09-27 01:23:22,46.7212,-79.0971,57.67,94,98,2.3,overcast clouds
683,Male,MV,2021-09-27 01:23:23,4.1748,73.5089,79.59,74,100,17.47,overcast clouds
